micro_cluster_id	main_field_seq	main_field_id	weight	is_primary_main_field
1848	1	2	1	True
1849	1	1	1	True
1850	1	3	1	True
1851	1	5	0.5	True
1851	2	3	0.5	False
1852	1	3	0.5	True
1852	2	4	0.5	False
1853	1	3	1	True
1854	1	3	1	True
1855	1	2	1	True
1856	1	3	1	True
1857	1	1	1	True
1858	1	1	1	True
1859	1	1	1	True
1860	1	2	0.5	True
1860	2	1	0.5	False
1861	1	2	1	True
1862	1	1	0.5	True
1862	2	4	0.5	False
1863	1	1	1	True
1864	1	1	0.5	True
1864	2	5	0.5	False
1865	1	2	1	True
1866	1	2	1	True
1867	1	2	1	True
1868	1	2	1	True
1869	1	4	0.3333333333333333	True
1869	2	2	0.3333333333333333	False
1869	3	3	0.3333333333333333	False
1870	1	3	0.5	True
1870	2	5	0.5	False
1871	1	5	1	True
1872	1	2	1	True
1873	1	5	1	True
1874	1	3	1	True
1875	1	1	0.5	True
1875	2	5	0.5	False
1876	1	1	1	True
1877	1	3	1	True
1878	1	3	1	True
1879	1	4	0.5	True
1879	2	2	0.5	False
1880	1	4	1	True
1881	1	3	1	True
1882	1	2	0.3333333333333333	True
1882	2	4	0.3333333333333333	False
1882	3	3	0.3333333333333333	False
1883	1	1	1	True
1884	1	2	1	True
1885	1	2	1	True
1886	1	1	1	True
1887	1	3	0.5	True
1887	2	5	0.5	False
1888	1	1	1	True
1889	1	2	1	True
1890	1	3	0.5	True
1890	2	5	0.5	False
1891	1	1	0.5	True
1891	2	5	0.5	False
1892	1	2	1	True
1893	1	1	1	True
1894	1	2	1	True
1895	1	1	1	True
1896	1	5	1	True
1897	1	3	0.5	True
1897	2	5	0.5	False
1898	1	1	1	True
1899	1	2	0.5	True
1899	2	4	0.5	False
1900	1	4	1	True
1901	1	5	1	True
1902	1	5	0.5	True
1902	2	1	0.5	False
1903	1	1	1	True
1904	1	1	0.5	True
1904	2	5	0.5	False
1905	1	2	1	True
1906	1	1	1	True
1907	1	3	1	True
1908	1	3	0.5	True
1908	2	2	0.5	False
1909	1	2	1	True
1910	1	2	1	True
1911	1	1	0.5	True
1911	2	5	0.5	False
1912	1	1	1	True
1913	1	4	1	True
1914	1	2	1	True
1915	1	3	1	True
1916	1	2	1	True
1917	1	2	1	True
1918	1	5	0.5	True
1918	2	1	0.5	False
1919	1	2	1	True
1920	1	3	0.5	True
1920	2	5	0.5	False
1921	1	2	1	True
1922	1	2	1	True
1923	1	4	0.5	True
1923	2	3	0.5	False
1924	1	2	0.5	True
1924	2	4	0.5	False
1925	1	1	1	True
1926	1	4	1	True
1927	1	4	0.5	True
1927	2	2	0.5	False
1928	1	2	1	True
1929	1	2	1	True
1930	1	2	1	True
1931	1	3	1	True
1932	1	5	1	True
1933	1	1	0.5	True
1933	2	4	0.5	False
1934	1	2	1	True
1935	1	1	1	True
1936	1	3	1	True
1937	1	5	0.5	True
1937	2	1	0.5	False
1938	1	1	1	True
1939	1	1	1	True
1940	1	3	1	True
1941	1	3	0.5	True
1941	2	5	0.5	False
1942	1	5	0.3333333333333333	True
1942	2	1	0.3333333333333333	False
1942	3	3	0.3333333333333333	False
1943	1	2	1	True
1944	1	1	1	True
1945	1	3	1	True
1946	1	5	0.5	True
1946	2	3	0.5	False
1947	1	3	1	True
1948	1	5	0.5	True
1948	2	3	0.5	False
1949	1	3	1	True
1950	1	2	1	True
1951	1	2	1	True
1952	1	4	0.5	True
1952	2	3	0.5	False
1953	1	1	1	True
1954	1	1	0.5	True
1954	2	3	0.5	False
1955	1	1	0.5	True
1955	2	4	0.5	False
1956	1	2	1	True
1957	1	1	0.3333333333333333	True
1957	2	2	0.3333333333333333	False
1957	3	4	0.3333333333333333	False
1958	1	2	1	True
1959	1	1	0.5	True
1959	2	2	0.5	False
1960	1	3	0.5	True
1960	2	1	0.5	False
1961	1	2	1	True
1962	1	2	1	True
1963	1	4	0.3333333333333333	True
1963	2	5	0.3333333333333333	False
1963	3	3	0.3333333333333333	False
1964	1	2	1	True
1965	1	3	1	True
1966	1	3	0.5	True
1966	2	2	0.5	False
1967	1	2	1	True
1968	1	2	1	True
1969	1	2	0.3333333333333333	True
1969	2	4	0.3333333333333333	False
1969	3	3	0.3333333333333333	False
1970	1	2	1	True
1971	1	1	1	True
1972	1	4	0.3333333333333333	True
1972	2	2	0.3333333333333333	False
1972	3	3	0.3333333333333333	False
1973	1	2	0.3333333333333333	True
1973	2	3	0.3333333333333333	False
1973	3	4	0.3333333333333333	False
1974	1	4	1	True
1975	1	5	1	True
1976	1	1	1	True
1977	1	1	0.3333333333333333	True
1977	2	5	0.3333333333333333	False
1977	3	2	0.3333333333333333	False
1978	1	3	0.5	True
1978	2	4	0.5	False
1979	1	4	0.5	True
1979	2	2	0.5	False
1980	1	5	1	True
1981	1	1	1	True
1982	1	1	1	True
1983	1	1	1	True
1984	1	2	1	True
1985	1	4	0.3333333333333333	True
1985	2	2	0.3333333333333333	False
1985	3	3	0.3333333333333333	False
1986	1	5	1	True
1987	1	2	1	True
1988	1	1	0.3333333333333333	True
1988	2	3	0.3333333333333333	False
1988	3	4	0.3333333333333333	False
1989	1	3	1	True
1990	1	2	0.5	True
1990	2	1	0.5	False
1991	1	2	1	True
1992	1	5	0.5	True
1992	2	3	0.5	False
1993	1	3	1	True
1994	1	1	1	True
1995	1	1	1	True
1996	1	3	0.5	True
1996	2	5	0.5	False
1997	1	1	1	True
1998	1	1	1	True
1999	1	1	0.5	True
1999	2	2	0.5	False
2000	1	5	0.3333333333333333	True
2000	2	3	0.3333333333333333	False
2000	3	1	0.3333333333333333	False
2001	1	4	1	True
2002	1	5	1	True
2003	1	4	1	True
2004	1	3	0.5	True
2004	2	5	0.5	False
2005	1	2	0.5	True
2005	2	3	0.5	False
2006	1	5	0.5	True
2006	2	2	0.5	False
2007	1	3	1	True
2008	1	3	0.5	True
2008	2	4	0.5	False
2009	1	2	1	True
2010	1	1	1	True
2011	1	1	0.5	True
2011	2	2	0.5	False
2012	1	4	0.5	True
2012	2	3	0.5	False
2013	1	1	0.5	True
2013	2	4	0.5	False
2014	1	4	1	True
2015	1	3	0.5	True
2015	2	2	0.5	False
2016	1	5	1	True
2017	1	3	0.5	True
2017	2	4	0.5	False
2018	1	2	1	True
2019	1	3	0.5	True
2019	2	4	0.5	False
2020	1	2	1	True
2021	1	1	1	True
2022	1	3	1	True
2023	1	2	0.5	True
2023	2	3	0.5	False
2024	1	5	1	True
2025	1	2	1	True
2026	1	5	1	True
2027	1	2	0.3333333333333333	True
2027	2	1	0.3333333333333333	False
2027	3	5	0.3333333333333333	False
2028	1	1	1	True
2029	1	5	1	True
2030	1	2	1	True
2031	1	5	1	True
2032	1	1	0.5	True
2032	2	2	0.5	False
2033	1	1	0.5	True
2033	2	4	0.5	False
2034	1	5	1	True
2035	1	2	0.5	True
2035	2	1	0.5	False
2036	1	1	1	True
2037	1	5	0.5	True
2037	2	3	0.5	False
2038	1	3	1	True
2039	1	3	1	True
2040	1	1	1	True
2041	1	1	0.5	True
2041	2	2	0.5	False
2042	1	5	1	True
2043	1	4	1	True
2044	1	3	1	True
2045	1	4	1	True
2046	1	3	1	True
2047	1	2	1	True
2048	1	3	0.5	True
2048	2	4	0.5	False
2049	1	2	1	True
2050	1	3	1	True
2051	1	1	1	True
2052	1	1	1	True
2053	1	2	1	True
2054	1	2	1	True
2055	1	3	1	True
2056	1	5	1	True
2057	1	1	0.3333333333333333	True
2057	2	2	0.3333333333333333	False
2057	3	4	0.3333333333333333	False
2058	1	4	1	True
2059	1	2	0.5	True
2059	2	3	0.5	False
2060	1	1	1	True
2061	1	2	1	True
2062	1	5	1	True
2063	1	3	1	True
2064	1	2	1	True
2065	1	2	1	True
2066	1	2	0.5	True
2066	2	1	0.5	False
2067	1	2	1	True
2068	1	2	1	True
2069	1	5	1	True
2070	1	1	1	True
2071	1	4	0.5	True
2071	2	3	0.5	False
2072	1	5	1	True
2073	1	4	1	True
2074	1	3	1	True
2075	1	2	1	True
2076	1	1	1	True
2077	1	3	0.5	True
2077	2	5	0.5	False
2078	1	3	0.5	True
2078	2	4	0.5	False
2079	1	5	1	True
2080	1	3	1	True
2081	1	3	1	True
2082	1	2	1	True
2083	1	4	1	True
2084	1	3	1	True
2085	1	3	0.5	True
2085	2	2	0.5	False
2086	1	3	1	True
2087	1	2	0.5	True
2087	2	3	0.5	False
2088	1	1	1	True
2089	1	2	1	True
2090	1	1	0.5	True
2090	2	5	0.5	False
2091	1	4	1	True
2092	1	3	1	True
2093	1	4	1	True
2094	1	2	0.5	True
2094	2	3	0.5	False
2095	1	3	1	True
2096	1	2	1	True
2097	1	4	1	True
2098	1	1	1	True
2099	1	3	1	True
2100	1	5	0.5	True
2100	2	3	0.5	False
2101	1	5	1	True
2102	1	3	1	True
2103	1	2	1	True
2104	1	2	1	True
2105	1	3	1	True
2106	1	3	1	True
2107	1	2	1	True
2108	1	2	1	True
2109	1	1	1	True
2110	1	2	1	True
2111	1	5	1	True
2112	1	3	1	True
2113	1	4	1	True
2114	1	1	0.3333333333333333	True
2114	2	4	0.3333333333333333	False
2114	3	5	0.3333333333333333	False
2115	1	4	1	True
2116	1	2	0.5	True
2116	2	4	0.5	False
2117	1	2	1	True
2118	1	4	1	True
2119	1	1	1	True
2120	1	5	0.5	True
2120	2	4	0.5	False
2121	1	1	1	True
2122	1	5	1	True
2123	1	1	1	True
2124	1	1	1	True
2125	1	5	0.5	True
2125	2	3	0.5	False
2126	1	3	0.3333333333333333	True
2126	2	4	0.3333333333333333	False
2126	3	5	0.3333333333333333	False
2127	1	5	1	True
2128	1	5	0.5	True
2128	2	1	0.5	False
2129	1	1	1	True
2130	1	1	1	True
2131	1	5	1	True
2132	1	4	1	True
2133	1	1	1	True
2134	1	4	0.5	True
2134	2	2	0.5	False
2135	1	5	1	True
2136	1	3	1	True
2137	1	1	0.5	True
2137	2	5	0.5	False
2138	1	2	1	True
2139	1	3	1	True
2140	1	2	1	True
2141	1	3	1	True
2142	1	4	0.5	True
2142	2	2	0.5	False
2143	1	1	1	True
2144	1	1	1	True
2145	1	2	1	True
2146	1	5	1	True
2147	1	1	1	True
2148	1	1	1	True
2149	1	3	1	True
2150	1	2	1	True
2151	1	1	0.5	True
2151	2	2	0.5	False
2152	1	3	1	True
2153	1	3	0.5	True
2153	2	5	0.5	False
2154	1	2	1	True
2155	1	3	0.5	True
2155	2	4	0.5	False
2156	1	1	1	True
2157	1	4	0.5	True
2157	2	5	0.5	False
2158	1	5	0.5	True
2158	2	3	0.5	False
2159	1	2	1	True
2160	1	1	1	True
2161	1	4	0.5	True
2161	2	3	0.5	False
2162	1	5	1	True
2163	1	3	1	True
2164	1	1	1	True
2165	1	1	1	True
2166	1	3	1	True
2167	1	2	1	True
2168	1	2	0.5	True
2168	2	1	0.5	False
2169	1	3	0.5	True
2169	2	5	0.5	False
2170	1	1	0.5	True
2170	2	5	0.5	False
2171	1	1	0.5	True
2171	2	5	0.5	False
2172	1	2	1	True
2173	1	2	1	True
2174	1	2	1	True
2175	1	1	1	True
2176	1	5	1	True
2177	1	5	1	True
2178	1	4	0.5	True
2178	2	2	0.5	False
2179	1	1	1	True
2180	1	4	1	True
2181	1	4	0.5	True
2181	2	2	0.5	False
2182	1	1	1	True
2183	1	2	1	True
2184	1	1	1	True
2185	1	1	1	True
2186	1	3	0.5	True
2186	2	4	0.5	False
2187	1	2	1	True
2188	1	1	1	True
2189	1	3	1	True
2190	1	3	1	True
2191	1	3	1	True
2192	1	4	0.5	True
2192	2	3	0.5	False
2193	1	2	1	True
2194	1	2	0.5	True
2194	2	1	0.5	False
2195	1	3	1	True
2196	1	1	1	True
2197	1	3	1	True
2198	1	2	1	True
2199	1	2	1	True
2200	1	3	1	True
2201	1	4	0.5	True
2201	2	3	0.5	False
2202	1	3	1	True
2203	1	5	1	True
2204	1	1	1	True
2205	1	5	1	True
2206	1	3	0.5	True
2206	2	5	0.5	False
2207	1	1	0.3333333333333333	True
2207	2	2	0.3333333333333333	False
2207	3	5	0.3333333333333333	False
2208	1	2	1	True
2209	1	2	1	True
2210	1	1	1	True
2211	1	2	0.5	True
2211	2	4	0.5	False
2212	1	2	1	True
2213	1	4	1	True
2214	1	1	1	True
2215	1	2	0.3333333333333333	True
2215	2	3	0.3333333333333333	False
2215	3	4	0.3333333333333333	False
2216	1	5	1	True
2217	1	1	1	True
2218	1	4	0.5	True
2218	2	3	0.5	False
2219	1	1	1	True
2220	1	3	1	True
2221	1	1	0.5	True
2221	2	5	0.5	False
2222	1	5	1	True
2223	1	2	0.5	True
2223	2	4	0.5	False
2224	1	3	1	True
2225	1	1	1	True
2226	1	2	1	True
2227	1	4	0.5	True
2227	2	1	0.5	False
2228	1	3	1	True
2229	1	2	1	True
2230	1	2	1	True
2231	1	1	1	True
2232	1	2	0.5	True
2232	2	4	0.5	False
2233	1	3	1	True
2234	1	4	1	True
2235	1	2	1	True
2236	1	3	0.5	True
2236	2	2	0.5	False
2237	1	2	1	True
2238	1	5	0.5	True
2238	2	1	0.5	False
2239	1	1	0.5	True
2239	2	3	0.5	False
2240	1	3	1	True
2241	1	1	0.5	True
2241	2	2	0.5	False
2242	1	1	1	True
2243	1	4	0.5	True
2243	2	2	0.5	False
2244	1	1	0.5	True
2244	2	2	0.5	False
2245	1	1	1	True
2246	1	2	1	True
2247	1	3	0.5	True
2247	2	4	0.5	False
2248	1	1	0.5	True
2248	2	4	0.5	False
2249	1	2	1	True
2250	1	3	0.3333333333333333	True
2250	2	5	0.3333333333333333	False
2250	3	1	0.3333333333333333	False
2251	1	3	1	True
2252	1	3	1	True
2253	1	1	0.5	True
2253	2	4	0.5	False
2254	1	5	0.5	True
2254	2	2	0.5	False
2255	1	2	1	True
2256	1	1	1	True
2257	1	2	0.5	True
2257	2	3	0.5	False
2258	1	1	0.5	True
2258	2	2	0.5	False
2259	1	1	0.5	True
2259	2	4	0.5	False
2260	1	5	0.5	True
2260	2	1	0.5	False
2261	1	3	0.5	True
2261	2	5	0.5	False
2262	1	5	0.5	True
2262	2	1	0.5	False
2263	1	1	1	True
2264	1	2	1	True
2265	1	1	0.5	True
2265	2	2	0.5	False
2266	1	1	1	True
2267	1	2	1	True
2268	1	1	1	True
2269	1	2	0.5	True
2269	2	3	0.5	False
2270	1	3	1	True
2271	1	1	0.3333333333333333	True
2271	2	4	0.3333333333333333	False
2271	3	3	0.3333333333333333	False
2272	1	2	1	True
2273	1	1	1	True
2274	1	3	1	True
2275	1	1	1	True
2276	1	1	1	True
2277	1	5	1	True
2278	1	2	1	True
2279	1	2	1	True
2280	1	2	1	True
2281	1	2	0.5	True
2281	2	1	0.5	False
2282	1	3	0.5	True
2282	2	5	0.5	False
2283	1	1	1	True
2284	1	1	1	True
2285	1	3	1	True
2286	1	2	1	True
2287	1	2	1	True
2288	1	5	1	True
2289	1	1	1	True
2290	1	5	1	True
2291	1	2	1	True
2292	1	5	1	True
2293	1	3	1	True
2294	1	4	1	True
2295	1	1	1	True
2296	1	2	1	True
2297	1	2	1	True
2298	1	2	1	True
2299	1	3	1	True
2300	1	5	1	True
2301	1	2	1	True
2302	1	3	0.5	True
2302	2	2	0.5	False
2303	1	5	1	True
2304	1	3	0.5	True
2304	2	5	0.5	False
2305	1	4	0.5	True
2305	2	2	0.5	False
2306	1	1	0.5	True
2306	2	3	0.5	False
2307	1	1	1	True
2308	1	1	0.5	True
2308	2	2	0.5	False
2309	1	3	1	True
2310	1	4	1	True
2311	1	1	1	True
2312	1	1	1	True
2313	1	1	1	True
2314	1	4	0.5	True
2314	2	2	0.5	False
2315	1	2	0.5	True
2315	2	1	0.5	False
2316	1	4	0.5	True
2316	2	3	0.5	False
2317	1	2	1	True
2318	1	3	0.5	True
2318	2	2	0.5	False
2319	1	4	1	True
2320	1	1	1	True
2321	1	4	1	True
2322	1	2	0.5	True
2322	2	4	0.5	False
2323	1	1	1	True
2324	1	1	0.5	True
2324	2	2	0.5	False
2325	1	1	0.3333333333333333	True
2325	2	5	0.3333333333333333	False
2325	3	3	0.3333333333333333	False
2326	1	5	1	True
2327	1	3	0.5	True
2327	2	1	0.5	False
2328	1	2	1	True
2329	1	4	1	True
2330	1	4	1	True
2331	1	2	1	True
2332	1	1	1	True
2333	1	2	1	True
2334	1	2	1	True
2335	1	1	1	True
2336	1	4	1	True
2337	1	1	1	True
2338	1	1	1	True
2339	1	1	0.5	True
2339	2	2	0.5	False
2340	1	3	1	True
2341	1	1	1	True
2342	1	2	1	True
2343	1	1	1	True
2344	1	4	1	True
2345	1	1	1	True
2346	1	2	1	True
2347	1	2	0.5	True
2347	2	4	0.5	False
2348	1	1	1	True
2349	1	4	0.5	True
2349	2	3	0.5	False
2350	1	3	1	True
2351	1	5	1	True
2352	1	2	1	True
2353	1	1	0.5	True
2353	2	5	0.5	False
2354	1	1	1	True
2355	1	2	1	True
2356	1	3	0.5	True
2356	2	2	0.5	False
2357	1	5	1	True
2358	1	3	1	True
2359	1	4	1	True
2360	1	2	0.5	True
2360	2	3	0.5	False
2361	1	4	1	True
2362	1	3	1	True
2363	1	1	1	True
2364	1	1	0.5	True
2364	2	4	0.5	False
2365	1	4	0.5	True
2365	2	2	0.5	False
2366	1	1	1	True
2367	1	2	1	True
2368	1	5	0.5	True
2368	2	1	0.5	False
2369	1	2	1	True
2370	1	4	0.5	True
2370	2	2	0.5	False
2371	1	3	0.5	True
2371	2	5	0.5	False
2372	1	1	0.5	True
2372	2	2	0.5	False
2373	1	1	1	True
2374	1	1	1	True
2375	1	1	1	True
2376	1	1	1	True
2377	1	1	0.5	True
2377	2	5	0.5	False
2378	1	1	1	True
2379	1	2	1	True
2380	1	5	0.5	True
2380	2	1	0.5	False
2381	1	3	1	True
2382	1	1	1	True
2383	1	4	1	True
2384	1	5	0.5	True
2384	2	1	0.5	False
2385	1	4	0.5	True
2385	2	2	0.5	False
2386	1	2	0.3333333333333333	True
2386	2	5	0.3333333333333333	False
2386	3	3	0.3333333333333333	False
2387	1	2	1	True
2388	1	4	0.5	True
2388	2	2	0.5	False
2389	1	5	0.5	True
2389	2	3	0.5	False
2390	1	1	1	True
2391	1	5	1	True
2392	1	1	1	True
2393	1	1	1	True
2394	1	1	1	True
2395	1	1	1	True
2396	1	5	1	True
2397	1	1	1	True
2398	1	1	1	True
2399	1	1	1	True
2400	1	2	1	True
2401	1	5	1	True
2402	1	2	1	True
2403	1	4	1	True
2404	1	5	1	True
2405	1	3	1	True
2406	1	5	1	True
2407	1	4	1	True
2408	1	1	1	True
2409	1	1	1	True
2410	1	3	1	True
2411	1	2	1	True
2412	1	2	0.5	True
2412	2	3	0.5	False
2413	1	1	1	True
2414	1	4	0.5	True
2414	2	1	0.5	False
2415	1	1	1	True
2416	1	3	1	True
2417	1	4	0.5	True
2417	2	5	0.5	False
2418	1	2	1	True
2419	1	5	0.5	True
2419	2	2	0.5	False
2420	1	3	1	True
2421	1	2	1	True
2422	1	2	0.5	True
2422	2	5	0.5	False
2423	1	5	0.5	True
2423	2	3	0.5	False
2424	1	4	0.5	True
2424	2	3	0.5	False
2425	1	3	0.5	True
2425	2	4	0.5	False
2426	1	2	1	True
2427	1	3	1	True
2428	1	1	1	True
2429	1	2	1	True
2430	1	1	1	True
2431	1	4	1	True
2432	1	1	0.5	True
2432	2	4	0.5	False
2433	1	2	1	True
2434	1	2	1	True
2435	1	3	0.5	True
2435	2	5	0.5	False
2436	1	4	1	True
2437	1	1	1	True
2438	1	2	1	True
2439	1	2	1	True
2440	1	1	1	True
2441	1	2	0.5	True
2441	2	3	0.5	False
2442	1	3	1	True
2443	1	1	0.5	True
2443	2	2	0.5	False
2444	1	1	1	True
2445	1	1	1	True
2446	1	1	1	True
2447	1	4	1	True
2448	1	1	1	True
2449	1	3	0.5	True
2449	2	5	0.5	False
2450	1	3	0.5	True
2450	2	5	0.5	False
2451	1	5	0.5	True
2451	2	3	0.5	False
2452	1	3	0.5	True
2452	2	5	0.5	False
2453	1	2	1	True
2454	1	1	1	True
2455	1	4	0.5	True
2455	2	1	0.5	False
2456	1	4	0.5	True
2456	2	1	0.5	False
2457	1	1	1	True
2458	1	3	1	True
2459	1	2	1	True
2460	1	2	1	True
2461	1	1	1	True
2462	1	2	0.5	True
2462	2	1	0.5	False
2463	1	2	1	True
2464	1	2	1	True
2465	1	2	1	True
2466	1	3	1	True
2467	1	4	0.5	True
2467	2	1	0.5	False
2468	1	3	0.5	True
2468	2	4	0.5	False
2469	1	1	1	True
2470	1	1	1	True
2471	1	1	1	True
2472	1	4	1	True
2473	1	4	0.5	True
2473	2	1	0.5	False
2474	1	1	1	True
2475	1	4	1	True
2476	1	2	1	True
2477	1	2	1	True
2478	1	5	0.5	True
2478	2	1	0.5	False
2479	1	5	1	True
2480	1	2	0.5	True
2480	2	1	0.5	False
2481	1	5	0.5	True
2481	2	1	0.5	False
2482	1	3	1	True
2483	1	1	1	True
2484	1	2	1	True
2485	1	1	0.5	True
2485	2	2	0.5	False
2486	1	5	0.5	True
2486	2	1	0.5	False
2487	1	3	1	True
2488	1	1	0.3333333333333333	True
2488	2	5	0.3333333333333333	False
2488	3	2	0.3333333333333333	False
2489	1	4	0.5	True
2489	2	2	0.5	False
2490	1	5	0.5	True
2490	2	1	0.5	False
2491	1	3	1	True
2492	1	1	0.3333333333333333	True
2492	2	2	0.3333333333333333	False
2492	3	4	0.3333333333333333	False
2493	1	1	1	True
2494	1	2	1	True
2495	1	5	0.5	True
2495	2	3	0.5	False
2496	1	5	0.5	True
2496	2	1	0.5	False
2497	1	3	0.5	True
2497	2	2	0.5	False
2498	1	1	1	True
2499	1	2	1	True
2500	1	1	1	True
2501	1	1	1	True
2502	1	1	1	True
2503	1	1	0.5	True
2503	2	4	0.5	False
2504	1	5	1	True
2505	1	2	1	True
2506	1	3	1	True
2507	1	1	1	True
2508	1	5	1	True
2509	1	1	1	True
2510	1	3	0.5	True
2510	2	5	0.5	False
2511	1	1	1	True
2512	1	1	1	True
2513	1	3	1	True
2514	1	1	1	True
2515	1	1	1	True
2516	1	5	0.5	True
2516	2	3	0.5	False
2517	1	1	1	True
2518	1	2	1	True
2519	1	1	0.5	True
2519	2	5	0.5	False
2520	1	1	1	True
2521	1	1	0.5	True
2521	2	2	0.5	False
2522	1	1	1	True
2523	1	2	1	True
2524	1	3	1	True
2525	1	1	1	True
2526	1	3	0.5	True
2526	2	2	0.5	False
2527	1	1	1	True
2528	1	2	1	True
2529	1	3	1	True
2530	1	2	0.5	True
2530	2	3	0.5	False
2531	1	1	1	True
2532	1	1	0.5	True
2532	2	4	0.5	False
2533	1	2	1	True
2534	1	2	1	True
2535	1	5	1	True
2536	1	5	1	True
2537	1	3	0.5	True
2537	2	5	0.5	False
2538	1	2	1	True
2539	1	2	1	True
2540	1	3	0.5	True
2540	2	4	0.5	False
2541	1	5	1	True
2542	1	1	1	True
2543	1	4	1	True
2544	1	1	1	True
2545	1	1	1	True
2546	1	5	0.5	True
2546	2	3	0.5	False
2547	1	2	1	True
2548	1	2	1	True
2549	1	5	1	True
2550	1	1	1	True
2551	1	1	1	True
2552	1	2	1	True
2553	1	2	0.5	True
2553	2	1	0.5	False
2554	1	2	1	True
2555	1	1	1	True
2556	1	1	1	True
2557	1	3	1	True
2558	1	1	1	True
2559	1	1	1	True
2560	1	3	1	True
2561	1	2	0.5	True
2561	2	3	0.5	False
2562	1	3	1	True
2563	1	1	1	True
2564	1	5	0.5	True
2564	2	3	0.5	False
2565	1	1	0.3333333333333333	True
2565	2	3	0.3333333333333333	False
2565	3	5	0.3333333333333333	False
2566	1	4	1	True
2567	1	3	1	True
2568	1	4	1	True
2569	1	2	1	True
2570	1	3	1	True
2571	1	4	1	True
2572	1	1	0.5	True
2572	2	5	0.5	False
2573	1	1	1	True
2574	1	2	0.5	True
2574	2	1	0.5	False
2575	1	1	0.5	True
2575	2	2	0.5	False
2576	1	2	1	True
2577	1	1	0.5	True
2577	2	4	0.5	False
2578	1	2	1	True
2579	1	3	1	True
2580	1	2	1	True
2581	1	3	1	True
2582	1	2	1	True
2583	1	1	0.5	True
2583	2	4	0.5	False
2584	1	1	1	True
2585	1	1	1	True
2586	1	1	1	True
2587	1	2	1	True
2588	1	3	1	True
2589	1	5	1	True
2590	1	1	1	True
2591	1	1	1	True
2592	1	5	0.5	True
2592	2	1	0.5	False
2593	1	1	1	True
2594	1	1	0.5	True
2594	2	5	0.5	False
2595	1	1	1	True
2596	1	4	1	True
2597	1	5	1	True
2598	1	2	1	True
2599	1	2	1	True
2600	1	2	1	True
2601	1	5	1	True
2602	1	2	0.5	True
2602	2	1	0.5	False
2603	1	3	1	True
2604	1	2	1	True
2605	1	4	1	True
2606	1	4	1	True
2607	1	5	0.5	True
2607	2	1	0.5	False
2608	1	2	0.5	True
2608	2	1	0.5	False
2609	1	1	1	True
2610	1	2	1	True
2611	1	5	0.5	True
2611	2	3	0.5	False
2612	1	3	1	True
2613	1	3	1	True
2614	1	1	0.5	True
2614	2	4	0.5	False
2615	1	1	0.5	True
2615	2	4	0.5	False
2616	1	1	1	True
2617	1	1	1	True
2618	1	4	1	True
2619	1	1	1	True
2620	1	2	1	True
2621	1	1	0.5	True
2621	2	2	0.5	False
2622	1	2	1	True
2623	1	1	1	True
2624	1	4	0.5	True
2624	2	1	0.5	False
2625	1	2	1	True
2626	1	2	1	True
2627	1	3	0.5	True
2627	2	2	0.5	False
2628	1	3	1	True
2629	1	1	1	True
2630	1	4	1	True
2631	1	2	1	True
2632	1	1	1	True
2633	1	1	1	True
2634	1	2	1	True
2635	1	1	1	True
2636	1	1	1	True
2637	1	4	1	True
2638	1	2	0.5	True
2638	2	4	0.5	False
2639	1	1	0.5	True
2639	2	4	0.5	False
2640	1	4	1	True
2641	1	1	1	True
2642	1	4	0.5	True
2642	2	3	0.5	False
2643	1	4	0.5	True
2643	2	1	0.5	False
2644	1	4	1	True
2645	1	1	1	True
2646	1	3	1	True
2647	1	2	0.5	True
2647	2	5	0.5	False
2648	1	1	0.5	True
2648	2	2	0.5	False
2649	1	2	0.5	True
2649	2	3	0.5	False
2650	1	1	0.5	True
2650	2	5	0.5	False
2651	1	1	1	True
2652	1	1	0.5	True
2652	2	4	0.5	False
2653	1	3	1	True
2654	1	2	1	True
2655	1	2	0.5	True
2655	2	1	0.5	False
2656	1	1	0.5	True
2656	2	4	0.5	False
2657	1	2	0.3333333333333333	True
2657	2	1	0.3333333333333333	False
2657	3	4	0.3333333333333333	False
2658	1	1	1	True
2659	1	1	0.5	True
2659	2	5	0.5	False
2660	1	4	1	True
2661	1	5	1	True
2662	1	1	1	True
2663	1	2	0.5	True
2663	2	1	0.5	False
2664	1	2	0.5	True
2664	2	1	0.5	False
2665	1	3	0.5	True
2665	2	4	0.5	False
2666	1	1	0.5	True
2666	2	2	0.5	False
2667	1	1	1	True
2668	1	4	1	True
2669	1	1	1	True
2670	1	1	1	True
2671	1	1	1	True
2672	1	2	1	True
2673	1	2	0.5	True
2673	2	4	0.5	False
2674	1	4	0.5	True
2674	2	2	0.5	False
2675	1	1	1	True
2676	1	5	1	True
2677	1	5	0.5	True
2677	2	3	0.5	False
2678	1	1	1	True
2679	1	1	1	True
2680	1	1	1	True
2681	1	1	1	True
2682	1	3	0.5	True
2682	2	4	0.5	False
2683	1	2	1	True
2684	1	1	0.5	True
2684	2	2	0.5	False
2685	1	2	0.5	True
2685	2	3	0.5	False
2686	1	1	1	True
2687	1	1	1	True
2688	1	2	0.5	True
2688	2	3	0.5	False
2689	1	2	1	True
2690	1	1	1	True
2691	1	4	0.5	True
2691	2	2	0.5	False
2692	1	5	0.5	True
2692	2	3	0.5	False
2693	1	1	1	True
2694	1	1	1	True
2695	1	2	1	True
2696	1	3	0.5	True
