meso_cluster_id	source_seq	source_id	n_works
682	1	146663148	992
682	2	4306525036	798
682	3	4306463937	772
682	4	4306463855	419
682	5	145410213	326
682	6	72553257	304
682	7	168049282	298
682	8	121038253	287
682	9	4210172589	273
682	10	106099243	269
683	1	4306525036	1177
683	2	4306463937	680
683	3	171176648	346
683	4	44052652	276
683	5	4210172589	264
683	6	4306463855	230
683	7	92129386	227
683	8	175683280	196
683	9	131132109	167
683	10	4306462995	166
684	1	42803210	2417
684	2	4306525036	939
684	3	4306463937	656
684	4	128990672	585
684	5	39186690	445
684	6	4306463230	329
684	7	4306402567	319
684	8	4210187784	298
684	9	202381698	271
684	10	171471881	264
685	1	41354064	2590
685	2	171072222	1314
685	3	166159787	973
685	4	166634186	653
685	5	16435181	541
685	6	112227793	517
685	7	152760256	470
685	8	68911691	457
685	9	67393510	441
685	10	4210200754	434
686	1	171471881	3538
686	2	199213172	1002
686	3	33674063	747
686	4	4210222972	616
686	5	12023821	553
686	6	163259234	515
686	7	4306463937	370
686	8	4210171734	358
686	9	4210218701	355
686	10	194835164	348
687	1	154732359	1090
687	2	67716761	1081
687	3	87940674	722
687	4	64016596	708
687	5	105962883	636
687	6	11146949	604
687	7	183492911	490
687	8	105243760	451
687	9	187991544	389
687	10	3649266	364
688	1	173207956	1666
688	2	4306463247	1188
688	3	4306463125	865
688	4	4210222085	729
688	5	4210221979	593
688	6	4210175798	588
688	7	128189301	580
688	8	4210201921	556
688	9	4210229702	539
688	10	172725614	534
689	1	4306402567	2110
689	2	4210172139	686
689	3	134668137	662
689	4	196734849	555
689	5	64187185	527
689	6	106963461	398
689	7	137773608	382
689	8	4306463937	370
689	9	202381698	338
689	10	4306463230	324
690	1	4306463855	819
690	2	4306463708	798
690	3	4210184564	686
690	4	163495685	650
690	5	40712294	626
690	6	119805299	626
690	7	20712160	568
690	8	2764493093	470
690	9	4306463937	465
690	10	59350867	453
691	1	100736837	1988
691	2	4306463937	1872
691	3	193626562	1153
691	4	153994436	1109
691	5	22523967	1100
691	6	4306525036	938
691	7	169297576	594
691	8	49137649	527
691	9	4306463230	508
691	10	36642063	451
692	1	36642063	1286
692	2	4306525036	1274
692	3	2672396	1094
692	4	4306463937	761
692	5	4306463230	477
692	6	203050583	463
692	7	128631314	444
692	8	38907727	439
692	9	70058116	333
692	10	144599796	269
693	1	4306401280	1431
693	2	4317411217	200
693	3	4210170630	195
693	4	4306401271	187
693	5	2736890154	182
693	6	2737149477	178
693	7	4306463855	174
693	8	4210168037	147
693	9	4306463937	134
693	10	4210173567	126
694	1	2481244646	878
694	2	23181512	817
694	3	98455728	701
694	4	95739953	578
694	5	12065667	537
694	6	96873385	515
694	7	152760256	480
694	8	164001016	449
694	9	111155417	414
694	10	124795565	392
695	1	4306401280	561
695	2	4210205505	321
695	3	88895571	315
695	4	4306462995	312
695	5	4306462964	310
695	6	4306463855	291
695	7	4210238399	290
695	8	4306463402	278
695	9	2764375719	268
695	10	4210223192	266
696	1	4306401280	872
696	2	4306401271	398
696	3	4210185772	234
696	4	4306463855	190
696	5	36614426	172
696	6	74930560	143
696	7	4210172589	133
696	8	4306463937	127
696	9	4210175025	123
696	10	4317411217	109
697	1	4306525036	1387
697	2	39924113	1120
697	3	4306463937	575
697	4	76925378	442
697	5	4306463230	433
697	6	144860794	311
697	7	141953298	271
697	8	22881060	260
697	9	43051214	221
697	10	2764606553	215
698	1	4306525036	1482
698	2	4306463937	566
698	3	14436165	480
698	4	4306463230	281
698	5	154471048	275
698	6	141953298	252
698	7	2738950867	208
698	8	28966261	202
698	9	86692366	159
698	10	119714264	148
699	1	4210195883	944
699	2	4306401280	613
699	3	4317411217	444
699	4	2764696622	256
699	5	4306516567	132
699	6	4210187594	128
699	7	4210198757	126
699	8	4210203466	122
699	9	4210203979	117
699	10	4210186093	113
700	1	4210187594	519
700	2	4306401280	428
700	3	4210169989	404
700	4	4210182618	337
700	5	4317411217	334
700	6	4210189194	276
700	7	4210198570	218
700	8	2764696622	201
700	9	2764478084	196
700	10	2764620028	181
701	1	2764375719	943
701	2	4306463855	754
701	3	4306462995	750
701	4	4306463937	606
701	5	4210172589	422
701	6	88529193	415
701	7	76733833	403
701	8	4306463717	313
701	9	106532728	310
701	10	4306463716	308
702	1	4210172589	14316
702	2	4306463937	928
702	3	4306463855	642
702	4	4306462995	417
702	5	4306463708	382
702	6	4306463091	314
702	7	4306463359	288
702	8	4306463230	276
702	9	4306463223	253
702	10	4210167917	225
703	1	4306401271	1469
703	2	4306463855	644
703	3	28036099	533
703	4	4306463937	468
703	5	4210172589	327
703	6	2764525606	278
703	7	980556082	247
703	8	4306401280	242
703	9	66322501	232
703	10	4306402512	217
704	1	2764865925	1595
704	2	129676613	1141
704	3	166040772	723
704	4	109565702	650
704	5	90999920	621
704	6	6846437	562
704	7	5745031	502
704	8	2497375143	455
704	9	815301	436
704	10	105637730	421
705	1	4306463937	783
705	2	114852576	463
705	3	4306401271	433
705	4	4210172589	398
705	5	4210212179	395
705	6	135539873	348
705	7	79505318	340
705	8	2764509879	275
705	9	4306401280	275
705	10	128350725	258
706	1	4306400194	1317
706	2	2764696622	1216
706	3	22862804	615
706	4	4306463937	597
706	5	164609412	575
706	6	185031775	486
706	7	148709879	470
706	8	185067381	317
706	9	145400011	275
706	10	4210187594	273
707	1	2055470	1545
707	2	4210196743	722
707	3	4306525036	722
707	4	135458494	716
707	5	2764620129	462
707	6	148806700	448
707	7	75294269	400
707	8	4306463937	343
707	9	29946585	320
707	10	4306520717	273
708	1	4306525036	760
708	2	202381698	427
708	3	140251998	423
708	4	10623703	305
708	5	196734849	287
708	6	134644764	271
708	7	4306402567	270
708	8	108911230	269
708	9	151589183	257
708	10	4306402450	230
709	1	4306463937	1023
709	2	4306463855	887
709	3	4210172589	497
709	4	4393919101	299
709	5	4210226373	284
709	6	4210198382	269
709	7	28964699	267
709	8	4306463708	248
709	9	4306525036	237
709	10	46109600	209
710	1	183492911	1144
710	2	920941	1024
710	3	4306463937	617
710	4	4210193667	586
710	5	106296714	525
710	6	69196262	341
710	7	4210171700	313
710	8	130108588	291
710	9	124907000	282
710	10	67425620	262
711	1	4210186913	849
711	2	4306401840	673
711	3	4317411217	393
711	4	4393918174	324
711	5	2737951442	312
711	6	4306489128	281
711	7	4306485964	255
711	8	104917558	222
711	9	4306401280	221
711	10	2736387448	218
712	1	4306400194	3004
712	2	4210235286	1065
712	3	24688465	1014
712	4	35412551	960
712	5	195231649	842
712	6	24807848	646
712	7	167943036	487
712	8	4306463937	472
712	9	2764696622	456
712	10	161185981	368
713	1	41354064	1160
713	2	4210200754	685
713	3	67393510	673
713	4	111155417	657
713	5	152760256	598
713	6	55009144	506
713	7	2481244646	461
713	8	2764437742	415
713	9	164001016	404
713	10	68911691	353
714	1	4306525036	1074
714	2	4306463937	536
714	3	116251202	457
714	4	21313849	387
714	5	78750095	360
714	6	178548257	318
714	7	201064403	285
714	8	151416048	283
714	9	60865174	207
714	10	13342628	197
715	1	4306525036	1323
715	2	14436165	813
715	3	4306463937	600
715	4	58727509	394
715	5	32635664	340
715	6	2755888424	325
715	7	80252431	293
715	8	166925758	285
715	9	3992287	269
715	10	4306463230	264
716	1	186935893	802
716	2	93565542	759
716	3	125705681	463
716	4	4363604106	456
716	5	204459408	389
716	6	164770093	369
716	7	34870678	347
716	8	33892871	335
716	9	4306463937	327
716	10	2497375143	311
717	1	12992298	681
717	2	4306525036	670
717	3	56464651	561
717	4	4210198353	473
717	5	163818028	369
717	6	86852077	364
717	7	12507409	337
717	8	4306463937	263
717	9	13479253	254
717	10	4306463230	229
718	1	4306401280	1078
718	2	4306525036	402
718	3	4306508794	195
718	4	4306526462	171
718	5	4306526477	159
718	6	4306526441	129
718	7	4317411217	121
718	8	2737410498	116
718	9	4210192533	105
718	10	4306527442	103
719	1	111257208	457
719	2	4210195883	371
719	3	4210172589	338
719	4	4210186093	307
719	5	4210169156	306
719	6	4210189194	273
719	7	2764696622	270
719	8	14913209	233
719	9	2764780593	229
719	10	4210187594	229
720	1	4306525036	1157
720	2	4306463937	505
720	3	109435702	416
720	4	100767427	403
720	5	159252376	391
720	6	206992039	386
720	7	15137598	329
720	8	90745127	305
720	9	4306463230	281
720	10	5694335	238
721	1	4317411217	591
721	2	4306401280	459
721	3	4393919366	410
721	4	4210192270	323
721	5	4210180887	279
721	6	4210172589	266
721	7	4306500042	230
721	8	4210186027	226
721	9	4210238531	217
721	10	4220651779	210
722	1	2737215817	2068
722	2	106296714	432
722	3	43295729	405
722	4	2737735205	321
722	5	4306463937	317
722	6	172073041	274
722	7	4306401280	256
722	8	2764429415	235
722	9	101949793	229
722	10	4210195883	225
723	1	32898093	695
723	2	4306463937	520
723	3	4306402567	490
723	4	76304953	457
723	5	98085912	269
723	6	196734849	253
723	7	104038378	250
723	8	183492911	249
723	9	185621672	249
723	10	132751470	237
724	1	132625027	814
724	2	4306463091	621
724	3	4306401280	462
724	4	21248962	309
724	5	4306462995	242
724	6	57354637	210
724	7	4306463855	209
724	8	2764944651	178
724	9	4306463937	160
724	10	4210226682	150
725	1	4306401280	464
725	2	4210172589	359
725	3	4317411217	183
725	4	4210186024	182
725	5	4306463855	166
725	6	4306506978	151
725	7	4210182600	148
725	8	4210234276	144
725	9	4306463937	127
725	10	4306401271	125
726	1	4306463855	541
726	2	68257882	511
726	3	2764771562	456
726	4	149994590	425
726	5	196029703	377
726	6	2764375719	346
726	7	15273895	340
726	8	2764689596	331
726	9	4306463937	331
726	10	93133213	260
727	1	4306524771	715
727	2	4210199414	705
727	3	48392412	645
727	4	4306514330	556
727	5	4210171465	415
727	6	197975706	367
727	7	4306534746	304
727	8	4306524763	296
727	9	4306509411	287
727	10	4306514740	279
728	1	4306507485	292
728	2	4306401280	263
728	3	92130131	254
728	4	146761321	197
728	5	4306464338	195
728	6	4210231234	192
728	7	4210193115	188
728	8	4210193284	181
728	9	4210203067	169
728	10	4210220133	167
729	1	4317411217	510
729	2	4306401280	365
729	3	4210172616	169
729	4	2736648583	167
729	5	4306516862	166
729	6	4306516858	150
729	7	4210169015	146
729	8	4210227840	142
729	9	2737584908	136
729	10	4210228650	130
730	1	4306525036	1287
730	2	4306463937	438
730	3	144860794	407
730	4	127438345	359
730	5	141953298	335
730	6	4306463230	321
730	7	187579785	301
730	8	14436165	295
730	9	2738950867	272
730	10	116251202	224
731	1	4306463937	948
731	2	4306525036	948
731	3	4306463230	448
731	4	76304953	439
731	5	79587146	435
731	6	207341048	432
731	7	19572933	351
731	8	49137649	344
731	9	50016660	336
731	10	2765040191	296
732	1	14436165	3290
732	2	4306525036	1049
732	3	108525051	436
732	4	2754868259	367
732	5	68090385	343
732	6	4306463937	342
732	7	153558830	273
732	8	19710621	219
732	9	4306463230	218
732	10	58727509	159
733	1	4306463937	1480
733	2	193575162	1430
733	3	4306463855	721
733	4	75775641	410
733	5	4306464262	377
733	6	10496491	358
733	7	193408319	240
733	8	136172864	234
733	9	4210172589	211
733	10	117541660	177
734	1	77047749	614
734	2	113542562	462
734	3	145476921	377
734	4	143846845	356
734	5	95739953	333
734	6	191963794	319
734	7	181332294	274
734	8	23181512	242
734	9	206811868	239
734	10	2764696622	239
735	1	4306525036	1368
735	2	144860794	328
735	3	159891131	315
735	4	122042528	313
735	5	4306463937	258
735	6	2738950867	244
735	7	14436165	235
735	8	2596117549	222
735	9	187579785	215
735	10	4306402450	214
736	1	4306463937	321
736	2	151331055	279
736	3	4306401280	270
736	4	104917558	261
736	5	4210172589	261
736	6	4306525036	186
736	7	4306463855	184
736	8	9692511	182
736	9	4317411217	137
736	10	15239247	83
737	1	145630073	1526
737	2	63023845	946
737	3	4210187594	554
737	4	34296711	535
737	5	4306400194	403
737	6	183492911	387
737	7	185347286	381
737	8	31010182	328
737	9	111160002	321
737	10	132457063	277
738	1	164692974	1379
738	2	50523690	424
738	3	111927887	325
738	4	4210187594	320
738	5	2489501747	184
738	6	4306463937	177
738	7	53799065	174
738	8	4210179954	164
738	9	203966947	151
738	10	19003042	145
739	1	4306401280	454
739	2	1998841	303
739	3	4306402512	259
739	4	4306521925	231
739	5	4210189495	230
739	6	4210183196	184
739	7	116141603	179
739	8	4210205858	175
739	9	4306527852	167
739	10	4210234338	166
740	1	4306463855	823
740	2	4210172589	533
740	3	4306463937	424
740	4	4306401271	249
740	5	2764375719	235
740	6	4306555860	198
740	7	4306401280	195
740	8	4306463716	137
740	9	4306524012	123
740	10	4306525036	104
741	1	4210186093	1606
741	2	4210189194	1257
741	3	4210175061	1014
741	4	4210195883	644
741	5	4210187594	496
741	6	2764696622	352
741	7	2764476120	344
741	8	45645249	343
741	9	128754310	328
741	10	4210169156	308
742	1	11852655	900
742	2	4306525036	883
742	3	31573680	548
742	4	155128447	538
742	5	4306402567	322
742	6	102868315	304
742	7	163169856	282
742	8	202381698	269
742	9	80413395	251
742	10	4306463230	243
743	1	151245446	495
743	2	4306463937	463
743	3	67177122	379
743	4	4306463855	377
743	5	142940729	357
743	6	153861934	330
743	7	207513801	329
743	8	2764621431	310
743	9	4210172589	283
743	10	975761300	282
744	1	4306463937	1366
744	2	4306525036	990
744	3	179591353	796
744	4	134585236	579
744	5	4306400194	364
744	6	2764375719	256
744	7	140889577	232
744	8	4210202285	227
744	9	174817601	217
744	10	4210172589	212
745	1	4306462995	354
745	2	4306463937	315
745	3	4306402512	260
745	4	2764375719	243
745	5	4306463855	231
745	6	115629255	223
745	7	102986953	201
745	8	4306462964	200
745	9	4306401280	169
745	10	96917445	151
746	1	130908126	423
746	2	98026630	301
746	3	134644764	299
746	4	52251279	289
746	5	4306463937	288
746	6	4306463230	267
746	7	4306525036	255
746	8	4210196743	205
746	9	84231135	171
746	10	4210195883	157
747	1	4306400194	445
747	2	165454098	337
747	3	4306463937	298
747	4	4306463075	286
747	5	79332557	281
747	6	170156948	255
747	7	128754310	230
747	8	189344224	224
747	9	67425620	199
747	10	4210171197	181
748	1	4210189194	1100
748	2	4210186093	874
748	3	4210195883	689
748	4	4210187594	645
748	5	21299057	546
748	6	170030052	459
748	7	159297047	411
748	8	4210174981	341
748	9	2764743394	327
748	10	2764696622	324
749	1	138759888	1195
749	2	76010543	1023
749	3	198339081	690
749	4	56956632	547
749	5	198132698	532
749	6	48583931	423
749	7	42323631	408
749	8	111985066	379
749	9	67425620	311
749	10	143604795	307
750	1	4594078	558
750	2	4306525036	536
750	3	202381698	478
750	4	140251998	474
750	5	4306463937	337
750	6	103035011	257
750	7	96615428	249
750	8	125754415	236
750	9	151589183	236
750	10	4306463230	230
751	1	2764737005	872
751	2	4306525036	758
751	3	4210228335	369
751	4	4306463937	287
751	5	29564236	238
751	6	2764576475	203
751	7	39653451	195
751	8	4306463230	192
751	9	206789554	167
751	10	2764692968	165
752	1	4306400194	2766
752	2	40006715	473
752	3	148709879	428
752	4	22862804	328
752	5	4306463937	253
752	6	2898405271	240
752	7	165651092	237
752	8	4210190971	225
752	9	165512578	203
752	10	4306402512	197
753	1	128754310	462
753	2	67425620	316
753	3	4210240396	303
753	4	4210202285	269
753	5	2764760260	259
753	6	2765075788	257
753	7	4210196624	216
753	8	164426212	202
753	9	182161918	200
753	10	198098182	199
754	1	4306462964	909
754	2	4306463091	738
754	3	4306463708	474
754	4	4306463734	419
754	5	4306462995	315
754	6	4306463937	304
754	7	4306463855	267
754	8	89312022	263
754	9	4210227120	240
754	10	2764375719	221
755	1	4306525036	1005
755	2	197964821	621
755	3	143352558	460
755	4	66441642	368
755	5	110785341	353
755	6	4306463230	302
755	7	69273698	273
755	8	4306463937	237
755	9	55592950	232
755	10	14436165	229
756	1	4306463937	562
756	2	4306463855	539
756	3	2764375719	511
756	4	4306463122	307
756	5	4306401280	209
756	6	4306463708	205
756	7	4306463716	201
756	8	4306463091	181
756	9	4306462964	175
756	10	4306462995	163
757	1	41882632	649
757	2	4210187226	593
757	3	4306463855	462
757	4	4306525036	442
757	5	4210231474	370
757	6	2734906896	353
757	7	4306463937	333
757	8	111237879	300
757	9	4210198283	297
757	10	4306463708	230
758	1	4306463855	669
758	2	4306463937	653
758	3	51267760	409
758	4	4210193172	383
758	5	4306530269	289
758	6	38956679	275
758	7	4210206763	237
758	8	73472941	223
758	9	56771637	201
758	10	4306401280	196
759	1	4306525036	1031
759	2	202381698	274
759	3	46544255	270
759	4	128227336	263
759	5	4306401280	239
759	6	91748803	227
759	7	100045985	174
759	8	4306402450	171
759	9	153189382	166
759	10	4306463937	164
760	1	175056054	764
760	2	186823356	600
760	3	4210172589	517
760	4	4306463937	470
760	5	4306401271	419
760	6	68497187	414
760	7	2764593084	371
760	8	198098182	237
760	9	4306463230	210
760	10	815301	206
761	1	4306525036	323
761	2	2765061710	289
761	3	110785341	282
761	4	4306463230	278
761	5	98026630	264
761	6	134644764	240
761	7	4210195883	214
761	8	4306463937	185
761	9	38919146	162
761	10	2764886761	146
762	1	14436165	1268
762	2	4306525036	1069
762	3	101107869	525
762	4	4306463230	494
762	5	4306463937	353
762	6	41582180	177
762	7	4306401280	173
762	8	4210219855	127
762	9	2898414893	119
762	10	147701277	116
763	1	24688465	2403
763	2	4306400194	1378
763	3	4210172589	1112
763	4	4306401271	890
763	5	4306463937	573
763	6	35412551	307
763	7	9051360	268
763	8	70718007	248
763	9	44585919	194
763	10	182689569	191
764	1	90573847	1710
764	2	111155417	697
764	3	4306463937	614
764	4	181332294	573
764	5	13909153	512
764	6	4210168331	494
764	7	49415658	478
764	8	77047749	438
764	9	41354064	429
764	10	185621672	381
765	1	2764375719	784
765	2	4210172589	623
765	3	4210187052	328
765	4	157703734	292
765	5	4210192951	262
765	6	4306463855	255
765	7	4306463937	241
765	8	4306463608	212
765	9	4306464201	208
765	10	104840215	194
766	1	4306463855	515
766	2	4306463937	481
766	3	2764375719	462
766	4	162384186	238
766	5	2764377309	236
766	6	95678177	223
766	7	140784434	193
766	8	4306463716	191
766	9	177074456	169
766	10	123744177	145
767	1	114466185	574
767	2	4306463937	529
767	3	4210240185	445
767	4	68667861	429
767	5	79332557	408
767	6	143615459	367
767	7	4306463075	358
767	8	33812154	298
767	9	128754310	268
767	10	4306525036	247
768	1	4306463937	1131
768	2	126192178	510
768	3	4306400194	326
768	4	25965273	295
768	5	4210200765	259
768	6	99347777	237
768	7	171347946	233
768	8	200192920	232
768	9	4210200754	217
768	10	67393510	211
769	1	4306463937	712
769	2	4306463855	665
769	3	115783906	553
769	4	10134376	263
769	5	35662283	255
769	6	4210172589	212
769	7	2764911574	191
769	8	2764646822	187
769	9	4306463708	176
769	10	4306401280	169
770	1	4306401280	556
770	2	4306463855	162
770	3	4317411217	127
770	4	17808133	104
770	5	4306463937	100
770	6	4306401271	98
770	7	11825495	94
770	8	4210238726	81
770	9	4210200000	78
770	10	4210172589	75
771	1	171471881	1252
771	2	15336283	570
771	3	80921037	488
771	4	4306525036	480
771	5	62072220	391
771	6	199213172	295
771	7	4210211635	261
771	8	4306463075	204
771	9	207638786	192
771	10	17264655	182
772	1	4306463937	761
772	2	4306463855	666
772	3	4210172589	405
772	4	4306463708	315
772	5	2764375719	301
772	6	4306462995	280
772	7	127318573	249
772	8	87438066	168
772	9	4210176103	152
772	10	4306463230	123
773	1	4306463855	590
773	2	4306463937	522
773	3	4210172589	435
773	4	4306463716	325
773	5	2764375719	233
773	6	4306462995	221
773	7	12643362	201
773	8	4306463708	194
773	9	4306401280	192
773	10	4306401271	191
774	1	140251998	697
774	2	4306525036	425
774	3	11400418	336
774	4	4210172276	333
774	5	10623703	331
774	6	202381698	306
774	7	151589183	291
774	8	41354064	246
774	9	25293849	244
774	10	4306463937	196
775	1	4306525036	1404
775	2	43051214	545
775	3	15137598	505
775	4	4306463937	313
775	5	28527816	245
775	6	195182175	233
775	7	181459644	199
775	8	4306463230	199
775	9	47192491	185
775	10	2914540776	184
776	1	4306463937	966
776	2	4306463855	457
776	3	40877164	376
776	4	4306462995	355
776	5	51499954	299
776	6	137467724	284
776	7	110667073	262
776	8	32968970	250
776	9	4306463708	201
776	10	4306401280	190
777	1	2764743394	280
777	2	2764676598	276
777	3	4210179954	224
777	4	144771191	212
777	5	4306463937	192
777	6	4210186093	181
777	7	2898188555	170
777	8	64511102	168
777	9	198098182	168
777	10	4210175061	161
778	1	4306525036	1153
778	2	124948411	1069
778	3	139062638	491
778	4	15871148	444
778	5	207549998	415
778	6	17140621	377
778	7	66208518	341
778	8	139212996	318
778	9	19362967	313
778	10	4306463937	275
779	1	4306462866	974
779	2	4210202285	590
779	3	128754310	358
779	4	4306463937	329
779	5	4306463230	312
779	6	67425620	302
779	7	152303250	264
779	8	4210189194	252
779	9	2764696622	183
779	10	66787172	180
780	1	4306401271	526
780	2	4306463937	497
780	3	106963461	333
780	4	4306463230	307
780	5	137773608	263
780	6	2738498342	255
780	7	134644764	242
780	8	4210172589	222
780	9	4306525036	178
780	10	4306463075	167
781	1	4306525036	948
781	2	4306463937	636
781	3	4306462995	536
781	4	4306463708	336
781	5	4306463230	292
781	6	197437149	263
781	7	125323095	193
781	8	2764375719	177
781	9	111727011	156
781	10	49645005	140
782	1	4306463937	475
782	2	4210172589	345
782	3	4306463409	245
782	4	106296714	146
782	5	4306401280	137
782	6	2764905038	134
782	7	4306463230	133
782	8	4210229491	100
782	9	4306401271	98
782	10	4306463855	97
783	1	102243518	640
783	2	4306525036	591
783	3	144105592	268
783	4	113871862	249
783	5	168041952	249
783	6	142279999	223
783	7	4306402450	208
783	8	84074229	205
783	9	92766711	202
783	10	163345920	194
784	1	183492911	7763
784	2	4210169477	801
784	3	26060816	745
784	4	143744711	695
784	5	158028765	646
784	6	205064806	582
784	7	4210235835	292
784	8	178776955	116
784	9	4306521569	114
784	10	4210232087	97
785	1	4210169156	663
785	2	4210195883	563
785	3	4210186093	392
785	4	2764563877	324
785	5	4210172589	302
785	6	4306463937	267
785	7	4210202797	173
785	8	4210220879	142
785	9	4210187899	138
785	10	4306463855	137
786	1	10892749	1076
786	2	189694085	373
786	3	147767848	289
786	4	16945967	249
786	5	101949793	216
786	6	183492911	196
786	7	4210187594	188
786	8	50523690	184
786	9	128754310	171
786	10	109302362	150
787	1	4306401280	570
787	2	4306463855	123
787	3	2764375719	100
787	4	1035754523	95
787	5	4306463937	92
787	6	4317411217	86
787	7	2737963936	62
787	8	4210182947	61
787	9	98708256	57
787	10	4306509786	56
788	1	4306420611	1149
788	2	4306418977	1062
788	3	4306402512	770
788	4	11296630	702
788	5	106296714	681
788	6	129987901	532
788	7	4306400194	474
788	8	4306463937	372
788	9	165362224	361
788	10	62507282	250
789	1	4306400194	3293
789	2	4306463937	404
789	3	2764830807	370
789	4	180803011	298
789	5	156280010	280
789	6	103671469	236
789	7	122441808	229
789	8	58517994	209
789	9	81587429	197
789	10	193011845	164
790	1	4306463937	4910
790	2	41354064	2940
790	3	70121411	984
790	4	95954025	643
790	5	133942674	422
790	6	84090441	316
790	7	197964166	291
790	8	4210168331	287
790	9	205050996	266
790	10	205754296	262
791	1	4306525036	939
791	2	4306402450	506
791	3	28966261	294
791	4	2596394214	241
791	5	202381698	235
791	6	196734849	211
791	7	192926780	200
791	8	2764554612	194
791	9	15137598	168
791	10	126644158	163
792	1	4210172589	774
792	2	4306463937	740
792	3	63393118	656
792	4	4306463855	506
792	5	180105601	292
792	6	118096098	265
792	7	170408770	188
792	8	4306401271	178
792	9	189157259	173
792	10	2764375719	136
793	1	4306463937	742
793	2	4306525036	478
793	3	4306462995	412
793	4	4306463855	377
793	5	4306463716	361
793	6	191549482	289
793	7	2764375719	283
793	8	4306463230	200
793	9	4210193276	177
793	10	4306463708	167
794	1	98026630	416
794	2	4306525036	410
794	3	108911230	310
794	4	118045308	291
794	5	134644764	248
794	6	4306401280	224
794	7	15444899	205
794	8	4306463937	169
794	9	2737939966	168
794	10	26760650	130
795	1	146976949	418
795	2	92562763	407
795	3	195255895	346
795	4	4306463937	267
795	5	27810548	250
795	6	71324801	248
795	7	134698528	240
795	8	4210196743	234
795	9	197406704	204
795	10	111457979	167
796	1	4306525036	922
796	2	14436165	434
796	3	13342628	277
796	4	60865174	276
796	5	2738950867	257
796	6	4306463937	213
796	7	181568219	202
796	8	4306463230	182
796	9	141953298	168
796	10	185186944	156
797	1	2764385719	2888
797	2	4210169549	1052
797	3	4210171706	881
797	4	88836445	810
797	5	2914660007	553
797	6	4210216402	462
797	7	137551407	385
797	8	4317411217	254
797	9	4210235557	203
797	10	4210196937	181
798	1	4306463937	2127
798	2	4210172589	582
798	3	4306463667	487
798	4	98369295	470
798	5	4306464262	380
798	6	4306463091	345
798	7	4210176779	319
798	8	157638965	288
798	9	4306502140	283
798	10	4306520736	217
799	1	4306525036	631
799	2	60318618	380
799	3	49861241	350
799	4	4306463937	344
799	5	192814187	196
799	6	2765065622	196
799	7	4306463855	184
799	8	112714904	177
799	9	2764928273	176
799	10	4306402450	144
800	1	4306525036	999
800	2	75581497	825
800	3	31999364	575
800	4	4306463937	380
800	5	131078631	378
800	6	4306463230	350
800	7	121550340	331
800	8	140889577	266
800	9	14544163	196
800	10	52732750	179
801	1	4306525036	1126
801	2	14436165	501
801	3	53087977	276
801	4	4306463230	250
801	5	141953298	207
801	6	2738950867	173
801	7	4306463937	153
801	8	2898460781	106
801	9	172423242	102
801	10	91748803	95
802	1	4210172589	453
802	2	4306463937	453
802	3	4306463855	357
802	4	4306401280	245
802	5	2883122597	243
802	6	4306525036	206
802	7	2764485856	157
802	8	4306463230	131
802	9	2764375719	119
802	10	102624508	114
803	1	4306401280	581
803	2	1014436910	200
803	3	114942565	175
803	4	2764375719	171
803	5	187169112	154
803	6	4306463937	140
803	7	4306503923	134
803	8	4306463855	128
803	9	125610265	117
803	10	158604138	103
804	1	2765017008	1356
804	2	146146975	584
804	3	2764724548	462
804	4	2764398350	428
804	5	182975812	318
804	6	128347262	213
804	7	2765019825	202
804	8	201313073	196
804	9	2764346760	184
804	10	2764715206	163
805	1	124030303	1214
805	2	4306525036	954
805	3	188121330	732
805	4	183492911	626
805	5	155721155	474
805	6	4210221680	246
805	7	2765059975	222
805	8	148303206	220
805	9	4306463937	202
805	10	2764974866	177
806	1	4306463855	752
806	2	25916815	510
806	3	2764424678	485
806	4	16663008	449
806	5	4306463937	348
806	6	31062579	213
806	7	4306401280	188
806	8	2764878774	163
806	9	2764375719	141
806	10	282835	136
807	1	4306401280	438
807	2	4306463937	280
807	3	4306462995	217
807	4	4306463122	215
807	5	4306463855	198
807	6	2764375719	191
807	7	20292787	161
807	8	32973941	120
807	9	4306463717	119
807	10	4306463402	116
808	1	183492911	743
808	2	29254203	408
808	3	4220651897	406
808	4	2764696622	304
808	5	101466443	299
808	6	4210233251	247
808	7	187991544	240
808	8	31010182	216
808	9	2764409548	209
808	10	133646729	186
809	1	4210172589	1602
809	2	4306463937	502
809	3	57049600	449
809	4	4306463855	355
809	5	78280016	315
809	6	4306462995	278
809	7	2092408	277
809	8	205778772	220
809	9	100149336	172
809	10	4306463708	144
810	1	4306463937	761
810	2	4306463855	316
810	3	4306463708	260
810	4	4306525036	215
810	5	117267838	207
810	6	4210172589	191
810	7	4306462995	189
810	8	112842941	146
810	9	2764375719	146
810	10	47042973	138
811	1	4210172589	830
811	2	4306463937	437
811	3	4306463855	281
811	4	4210195820	257
811	5	4306463223	202
811	6	4306401271	200
811	7	10134376	195
811	8	4306508105	174
811	9	4306401280	148
811	10	4306463708	131
812	1	4306525036	657
812	2	137773608	619
812	3	192814187	484
812	4	4306463937	265
812	5	4210172589	224
812	6	172573765	221
812	7	4393917726	208
812	8	3880285	127
812	9	4306463230	118
812	10	106963461	112
813	1	100373537	616
813	2	90999920	460
813	3	59020844	355
813	4	146449914	326
813	5	4306463937	235
813	6	128740003	209
813	7	4210206986	196
